coffee_id,roaster,roast,origin,100g_USD,review
1219,Kakalove Cafe,Medium-Light,Ethiopia,3.89,"Delicate, high-toned, richly floral. Lilac, cocoa nib, dried apricot, sandalwood, a hint of coconut in aroma and cup. Sweet-tart structure with juicy acidity; plush, syrupy mouthfeel. Rich, deeply aromatic finish that carries over all the notes from the cup; lilac and cocoa nib, in particular."
333,Taster’s Coffee,Light,Ethiopia,21.38,"Delicate, richly sweet, floral-toned. Star jasmine, raspberry, cocoa nib, maple syrup, sandalwood in aroma and cup. Bright, sweet-tart structure with juicy acidity; plush, satiny mouthfeel. The long finish centers around deep floral and bright berry tones, grounded by cocoa nib."
527,Cafe Red Bean Shop,Light,Ethiopia,7.05,"High-toned, floral-driven. Star jasmine, bergamot, red plum, cocoa nib, sandalwood in aroma and cup. Sweetly tart with vibrant, juicy acidity; delicate, silky-smooth mouthfeel. In the finish, star jasmine and cocoa nib give way to bergamot and sandalwood."
1164,Kakalove Cafe,Medium-Light,Indonesia,3.19,"Sweetly earth-toned, deeply floral. Petrichor, honeysuckle, Dark chocolate, petrichor, honeysuckle, nectarine, fine pipe tobacco in aroma and cup. Sweet-savory structure with vibrant, juicy acidity; full, syrupy mouthfeel. Deep, resonant finish consolidates to notes of petrichor and honeysuckle with dark chocolate undertones."
45,Speckled Ax,Medium-Light,El Salvador,7.35,"Fruit-forward, crisply sweet. Peach, grapefruit zest, hazelnut, molasses, oak in aroma and cup. Savory-sweet structure with round, gentle acidity; full, satiny mouthfeel. The resonant finish centers around notes of peach, grapefruit zest and oak."
1132,Paradise Roasters,Light,Colombia,14.11,"Delicately aromatic, complex, citrusy. Bergamot, candied violet, cocoa nib, honeysuckle, pineapple taffy in aroma and cup. Richly bittersweet structure with bright acidity; plush, syrupy mouthfeel. Resonant, long, flavor-laden finish that carries through on the promise of the cup."
372,Paradise Roasters,Light,Colombia,8.79,"Elegantly floral, delicately fruit-toned. Honeysuckle, pink grapefruit zest, agave syrup, cocoa nib, lemon balm in aroma and cup. Richly sweet structure with bright, balanced acidity; lyrically silky mouthfeel. Pretty floral-leaning finish centers on notes of honeysuckle and lemon balm with undertones of cocoa nib."
670,Kona Love Coffee Co.,Medium,Hawai'I,7.72,"Bold, chocolaty, rich-toned. Dark chocolate, nougat, gardenia, date, gently scorched cedar in aroma and cup. Sweet-savory structure with gentle, round acidity; creamy-smooth mouthfeel. Sweetly wood-framed, chocolaty finish."
363,Kakalove Cafe,Medium-Light,Panama,7.08,"Evaluated as espresso. Richly floral, complex, nuanced. Lilac, dark chocolate, black cherry, myrrh, lemon-thyme in aroma and small cup. Very syrupy-smooth mouthfeel; deep, rich, flavor-laden finish. This coffee particularly impresses in three parts milk, with lyric, lilac top notes, rich, fudge-like bottom notes, and black cherry, myrrh and lemon thyme in the mid-palate."
81,GK Coffee,Medium-Light,Costa Rica,9.6,"Deeply sweet-savory, unusual. Caramel, goat milk yogurt, raspberry, cedar, sage in aroma and cup. Richly bittersweet in structure with bright acidity; syrupy mouthfeel. Savory-leaning finish with undertones of caramel and sage."
345,Temple Coffee and Tea,Medium-Light,Ethiopia,5.14,"Delicate, intricate, richly sweet. Dried jasmine, mango chutney, myrrh, baker’s chocolate, bergamot in aroma and cup. Sweetly tart structure with lively acidity; delicate, satiny mouthfeel. Tart-leaning, rich-toned finish, characterized by notes of mango chutney and baker’s chocolate."
476,PT's Coffee Roasting Co.,Medium-Light,Panama,28.66,"High-toned, crisply sweet-tart. Pink grapefruit zest, cocoa nib, tamarind, amber, grape candy in aroma and cup. Sweet-tart structure with tart-leaning, lively acidity; syrupy-smooth mouthfeel. The flavor-saturated finish resonates with all of the notes from the cup. "
218,Kakalove Cafe,Medium-Light,Ethiopia,4.6,"Delicate, richly floral-toned. Lavender, blood orange, cocoa nib, almond butter, sandalwood in aroma and cup. Balanced structure with fine, floral-toned acidity; silky-smooth, vibrant mouthfeel. The long, sweet finish centers around notes of cocoa nib, lavender and blood orange."
1212,Rusty’s Hawaiian,Medium-Light,Hawai'I,22.05,"Richly aromatic, complex, multi-layered. Lychee, lavender, cocoa nib, hazelnut butter, lemon-thyme in aroma and cup. Sweet-savory with lively, juicy acidity; plush, very syrupy mouthfeel. Long, resonant, flavor-saturated finish."
891,True Coffee Roasters,Medium-Light,Brazil,3.63,"Richly sweet, deeply nut-toned. Almond butter, cane sugar, orange zest, date, a hint of magnolia in aroma and cup. Sweet structure with gentle, round acidity; crisp, satiny mouthfeel. The quiet, sweet finish that leads with notes of almond butter and date."
995,Bird Rock Coffee Roasters,Medium-Light,Colombia,8.52,"Bright, juicy, high-toned. Guava, almond butter, wild honey, tangerine zest, narcissus-like flowers in aroma and cup. Richly sweet, elegantly tart structure with high-toned, vibrant acidity; very full, syrupy mouthfeel. The long, lingering, flavor-saturated finish carries forward all the notes from the cup."
271,Cozy House Coffee,Medium-Light,Ethiopia,4.93,"Deeply sweet, fruit-toned, lively. Black cherry, dark chocolate, marshmallow, macadamia nut, pink grapefruit zest in aroma and cup. Sweet structure with bright, juicy acidity; full, creamy-smooth mouthfeel. The cleanly fruit-toned finish is supported by notes of macadamia nut and dark chocolate."
192,Nostalgia Coffee Roasters,Medium,Mexico,5.29,"Deep, rich, chocolaty. Chocolate fudge, roasted almond, Fig Newton, cedar, gardenia in aroma and cup. Sweet-toned with gentle, round acidity; plush, creamy mouthfeel. Nutty, chocolaty finish."
563,JYL Cafe,Medium-Light,Colombia,8.32,"Resonantly floral, fruit-driven. Narcissus, pomegranate, amber, dark chocolate in aroma and cup. Sweetly tart structure with gently bright, fruity acidity; lively, viscous mouthfeel. The rich, concentrated finish centers around notes of pomegranate and dark chocolate with lush undertones of amber. "
496,Kakalove Cafe,Medium-Light,Kenya,2.97,"Evaluated as espresso. Richly aromatic, deeply sweet-savory, floral-toned. Hop flowers, lilac, butterscotch, almond brittle, date in aroma and small cup. Syrupy-smooth mouthfeel; resonant, lasting finish redolent of both sweet and savory florals and deep nut-butter tones."
1063,Three Keys Coffee,Medium-Light,Democratic Republic Of The Congo,5.88,"High-toned, resinously nutty, intensely sweet. Wild honey, plum, magnolia, mesquite, pistachio in aroma and cup. Sweet-tart structure with savory-leaning acidity; viscous, nectar-like mouthfeel. Gentle, sweetly rich finish with notes of wild honey, pistachio and mesquite into the long."
155,Coffee Please,Medium-Light,Ethiopia,3.55,"High-toned, delicate, richly sweet. Apricot, cocoa nib, plum blossom, cedar, honey in aroma and cup. Sweet-toned structure with bright, juicy acidity; full, syrupy-smooth mouthfeel. Cocoa-toned apricot and plum blossom lead the resonant, lingering finish."
1061,EK Roast Studio,Medium-Light,Yemen,9.59,"Very sweet, richly savory. Honey, tiger lily, fresh pipe tobacco, ginseng, date in aroma and cup. Richly sweet structure with juicy-tart acidity; Syrupy-smooth mouthfeel. Finish leads with notes of pipe tobacco and flowers."
66,JBC Coffee Roasters,Light,Guatemala,5.0,"Richly sweet-savory, citrus-toned. Tangerine zest, maple syrup, pistachio, rhododendron, baking chocolate in aroma and cup. Balanced structure with gentle, round acidity; full, lightly syrupy mouthfeel. The quiet finish is carried by notes of baking chocolate and pistachio."
1224,Big Shoulders Coffee,Medium,Ethiopia,5.29,"Deeply and roundly roast-toned. Dark chocolate, singed cedar, raisin, almond, magnolia in aroma and cup. Sweetly savory with gentle, round acidity; crisp, velvety mouthfeel. Chocolate and raisin lead the way in the quiet finish. "
277,Barrington Coffee Roasting,Light,Indonesia,4.98,"Sweetly pungent, earthy. Moist, fresh-fallen leaves, orange zest, fresh-cut pine, cocoa, lily in aroma and cup. Richly tart in structure, with a savory edge. Light but buoyant mouthfeel. The finish consolidates around cocoa, orange and a deep, lily-like floral note. "
181,Paradise Roasters,Medium-Light,Hawai'I,26.41,"Deeply and richly sweet, resonantly aromatic. Dried mango, wild honey, lilac, pistachio, tangerine zest in aroma and cup. Juicy-sweet structure with refined acidity; lush, syrupy mouthfeel. The finish centers around notes of mango, honey and pistachio."
943,Nook Bakery & Coffee Bar,Medium-Light,Brazil,5.64,"Richly sweet, spice-toned. Ripe banana, roasted cacao nib, elm, freesia-like flowers, roasted cashew in aroma and cup. Roundly sweet-tart structure; lightly velvety mouthfeel. The crisp, richly drying finish consolidates around notes of cashew, cacao nib and a hint of spicy florals."
565,Folklore Coffee,Medium-Light,Costa Rica,7.35,"Richly spice-toned, fruit-driven. Dried papaya, salted caramel, cinnamon, nutmeg, agave syrup in aroma and cup. Sweet, low-toned structure with round acidity; syrupy-smooth mouthfeel. The quiet finish centers around notes of papaya, caramel and nutmeg."
328,Temple Coffee Roasters,Medium-Light,Ethiopia,5.58,"Delicately sweet, subtly tart, elegant. Apricot, almond, cocoa nib, key lime, caramel in aroma and cup. Sweet-tart structure with bright, juicy acidity; very full, syrup mouthfeel. Resonant, cocoa-toned finish."
0,JBC Coffee Roasters,Medium-Light,Indonesia,7.05,"Sweetly herbaceous, deeply aromatic, rich-toned. Dark chocolate, tangerine, fresh-cut thyme, dried plum, magnolia in aroma and cup. Sweet-savory structure with balanced, gently vibrant acidity; very smooth, syrupy mouthfeel. Especially long, flavor-saturated finish that carries over all the aroma and flavor notes from the cup."
447,El Gran Cafe,Medium,Guatemala,1.47,"Chocolate-toned, richly sweet-savory. Dark chocolate, nasturtium, black ucherry, cedar, agave syrup in aroma and cup. Bittersweet structure with gentle, rounded acidity; plush, syrupy mouthfeel. The quiet finish consolidates to crisp cocoa-toned cedar notes."
431,Home in Harmony,Medium-Light,Costa Rica,5.64,"Richly sweet, delicately fermenty. Dried nectarine, dark chocolate, Cointreau, pink peppercorn, lilac in aroma and cup. Sweetly tart structure with winy acidity. Plush, syrupy mouthfeel. Quietly fermenty finish with notes of dark chocolate and Cointreau."
1085,Bird Rock Coffee Roasters,Medium-Light,Ethiopia,5.88,"Complex, intricate, deeply sweet. Star jasmine, cocoa nib, nectarine, frankincense, spearmint in aroma and cup. Bright, juicy acidity; plush, velvety mouthfeel. Resonant, flavor-saturated finish leads with notes of star jasmine and nectarine, balanced by suggestions of crisp cocoa."
1039,Roadmap CoffeeWorks,Medium-Light,Ethiopia,5.73,"Crisply sweet, fruit-forward. Blueberry, baking chocolate, fresh-cut fir, cashew, magnolia in aroma and cup. Sweet-toned with gentle acidity; delicate, satiny mouthfeel. The quiet finish centers around notes of blueberry and fir."
412,Hala Tree Kona Coffee,Medium,Hawai'I,14.55,"Deeply sweet, pleasantly herb-toned. Baking chocolate, spearmint, maple syrup, freesia, hazelnut in aroma and cup. Richly bittersweet structure with brisk acidity; crisp, lightly syrupy mouthfeel. The resonant, nut-toned finish centers around notes of baking chocolate and hazelnut."
1152,Kona Love Coffee Co.,Medium-Light,Hawai'I,9.92,"Crisply sweet-toned. Cocoa nib, hazelnut, dried apricot, magnolia, cedar in aroma and cup. Deeply sweet structure with balanced acidity; full, syrupy mouthfeel. Cocoa-driven finish supported by cedar and hazelnut."
136,Bird Rock Coffee Roasters,Light,Colombia,8.11,"Richly chocolaty, sweetly fermenty. Cherry cordial, chocolate fudge, almond brittle, fine musk, gardenia in aroma and cup. Brightly sweet structure with juicy, winey acidity; full, viscous mouthfeel. Crisply chocolaty, fruity finish with a whisper of alcohol ferment."
128,Red Rooster Coffee Roaster,Light,Ethiopia,5.58,"Elegant, intricately rich. Lemon verbena, raw honey, mango, star jasmine, roasted cacao nib in aroma and cup. Vibrantly sweet-tart in structure with juicy acidity; syrupy mouthfeel. The crisp, cocoa-toned finish consolidates to notes of lemon verbena and jasmine. "
1023,Paradise Roasters,Medium-Light,Ecuador,123.46,"Richly floral-toned, elegant, complex. Star jasmine, tangerine zest, violet candy, cocoa nib, apricot in aroma and cup. Very bright, juicy, delicately sweet-tart structure with high-toned acidity; lush, silky mouthfeel. The long, resonant, lingering finish carries over all the notes from the cup."
472,Coffee Please,Medium-Light,Ethiopia,7.89,"Delicately bright, balanced, crisply sweet. Bing cherry, cocoa nib, lemon yogurt, lavender, fresh-cut oak in aroma and cup. Sweetly tangy with gently lactic, savory-edged acidity; silky, buoyant mouthfeel. A fruit-driven finish is supported by cocoa nib with a continued gentle lactic tang."
411,A.R.C.,Medium-Light,Ethiopia,6.87,"Delicate, gently tart, spice-toned. Pomegranate, cocoa powder, lemon blossom, white peppercorn, hazelnut in aroma and cup. Lively, quietly complex structure; crisp, buoyant mouthfeel. The finish leads with gently drying notes of hazelnut and white peppercorn in the short and segues to cocoa-toned citrus blossoms in the long. "
122,Paradise Roasters,Medium-Light,Hawai'I,22.0,"Sweetly fermenty, deeply rich. Aged red wine, ginger blossom, vanilla, pink grapefruit zest, baking chocolate in aroma and cup. Very sweet, high-toned structure with winy acidity; smooth, creamy mouthfeel. Spice-toned, delicate finish. "
807,Sunny's Coffee,Light,Ethiopia,9.22,"Delicate, crisply sweet. Prairie flowers, fresh-cut fir, almond, orange zest, date in aroma and cup. Sweet-tart structure with brisk acidity; lightly satiny mouthfeel. Wood-framed finish with undertones of orange zest and almond."
1240,Hula Daddy Kona Coffee,Medium-Light,Hawai'I,19.82,"Delicately fruit-toned, richly cocoa-driven. Ripe strawberry, dark chocolate,  almond, freesia-like flowers, a hint of wine barrel in aroma and cup. Sweet-tart structure with crisp, high-toned acidity; full, syrupy mouthfeel. The flavor-saturated finish sustains all of the aroma and flavor notes promised by the cup."
137,Hala Tree Kona Coffee,Medium-Light,Hawai'I,16.53,"Complex, richly tart, with compelling savory undertones. Dark chocolate, pomegranate yogurt, almond brittle, sandalwood, freesia-like flowers in aroma and cup. Balanced structure with juicy, citrusy acidity; very full, syrupy mouthfeel. The flavor-laden finish carries over all the notes from the cup, dark chocolate and pomegranate in particular."
